ID,Prob1
114864, 0.33
114865, 0.43
114866, 0.24
114867, 0.24
114868, 0.33
114869, 0.24
114870, 0.22
114871, 0.37
114872, 0.51
114873, 0.24
114874, 0.43
114875, 0.23
114876, 0.17
114877, 0.51
114878, 0.26
114879, 0.58
114880, 0.24
114881, 0.30
114882, 0.29
114883, 0.33
114884, 0.24
114885, 0.56
114886, 0.30
114887, 0.23
114888, 0.40
114889, 0.26
114890, 0.51
114891, 0.29
114892, 0.22
114893, 0.40
114894, 0.23
114895, 0.25
114896, 0.26
114897, 0.30
114898, 0.33
114899, 0.55
114900, 0.60
114901, 0.37
114902, 0.51
114903, 0.29
114904, 0.32
114905, 0.37
114906, 0.28
114907, 0.58
114908, 0.56
114909, 0.22
114910, 0.24
114911, 0.37
114912, 0.66
114913, 0.29
114914, 0.29
114915, 0.51
114916, 0.33
114917, 0.26
114918, 0.40
114919, 0.42
114920, 0.37
114921, 0.37
114922, 0.33
114923, 0.58
114924, 0.24
114925, 0.66
114926, 0.23
114927, 0.40
114928, 0.26
114929, 0.37
114930, 0.26
114931, 0.62
114932, 0.23
114933, 0.37
114934, 0.56
114935, 0.32
114936, 0.23
114937, 0.23
114938, 0.31
114939, 0.40
114940, 0.37
114941, 0.30
114942, 0.23
114943, 0.26
114944, 0.29
114945, 0.29
114946, 0.31
114947, 0.32
114948, 0.24
114949, 0.29
114950, 0.40
114951, 0.65
114952, 0.23
114953, 0.22
114954, 0.57
114955, 0.26
114956, 0.33
114957, 0.31
114958, 0.31
114959, 0.37
114960, 0.22
114961, 0.40
114962, 0.37
114963, 0.51
114964, 0.30
114965, 0.30
114966, 0.32
114967, 0.34
114968, 0.26
114969, 0.34
114970, 0.27
114971, 0.24
114972, 0.33
114973, 0.33
114974, 0.22
114975, 0.55
114976, 0.40
114977, 0.30
114978, 0.66
114979, 0.23
114980, 0.33
114981, 0.24
114982, 0.62
114983, 0.40
114984, 0.24
114985, 0.32
114986, 0.32
114987, 0.29
114988, 0.40
114989, 0.28
114990, 0.33
114991, 0.23
114992, 0.57
114993, 0.30
114994, 0.51
114995, 0.58
114996, 0.31
114997, 0.28
114998, 0.28
114999, 0.29
115000, 0.30
115001, 0.29
115002, 0.30
115003, 0.37
115004, 0.33
115005, 0.26
115006, 0.26
115007, 0.65
115008, 0.23
115009, 0.23
115010, 0.29
115011, 0.30
115012, 0.51
115013, 0.23
115014, 0.60
115015, 0.29
115016, 0.27
115017, 0.29
115018, 0.32
115019, 0.23
115020, 0.23
115021, 0.22
115022, 0.23
115023, 0.22
115024, 0.29
115025, 0.26
115026, 0.51
115027, 0.40
115028, 0.30
115029, 0.20
115030, 0.23
115031, 0.33
115032, 0.23
115033, 0.24
115034, 0.29
115035, 0.23
115036, 0.30
115037, 0.30
115038, 0.27
115039, 0.40
115040, 0.22
115041, 0.24
115042, 0.30
115043, 0.37
115044, 0.22
115045, 0.22
115046, 0.40
115047, 0.24
115048, 0.36
115049, 0.29
115050, 0.33
115051, 0.40
115052, 0.30
115053, 0.33
115054, 0.22
115055, 0.26
115056, 0.40
115057, 0.39
115058, 0.23
115059, 0.28
115060, 0.30
115061, 0.33
115062, 0.30
115063, 0.33
115064, 0.43
115065, 0.30
115066, 0.25
115067, 0.37
115068, 0.56
115069, 0.22
115070, 0.22
115071, 0.26
115072, 0.66
115073, 0.23
115074, 0.51
115075, 0.29
115076, 0.40
115077, 0.66
115078, 0.40
115079, 0.30
115080, 0.66
115081, 0.22
115082, 0.34
115083, 0.24
115084, 0.23
115085, 0.23
115086, 0.29
115087, 0.30
115088, 0.23
115089, 0.29
115090, 0.23
115091, 0.33
115092, 0.23
115093, 0.66
115094, 0.37
115095, 0.30
115096, 0.31
115097, 0.40
115098, 0.60
115099, 0.43
115100, 0.33
115101, 0.23
115102, 0.23
115103, 0.23
115104, 0.30
115105, 0.62
115106, 0.31
115107, 0.24
115108, 0.28
115109, 0.22
115110, 0.32
115111, 0.23
115112, 0.58
115113, 0.30
115114, 0.27
115115, 0.34
115116, 0.40
115117, 0.47
115118, 0.29
115119, 0.62
115120, 0.58
115121, 0.23
115122, 0.24
115123, 0.26
115124, 0.23
115125, 0.66
115126, 0.56
115127, 0.23
115128, 0.27
115129, 0.22
115130, 0.24
115131, 0.29
115132, 0.30
115133, 0.26
115134, 0.29
115135, 0.40
115136, 0.24
115137, 0.30
115138, 0.24
115139, 0.66
115140, 0.30
115141, 0.34
115142, 0.40
115143, 0.33
115144, 0.24
115145, 0.29
115146, 0.24
115147, 0.22
115148, 0.24
115149, 0.24
115150, 0.30
115151, 0.30
115152, 0.66
115153, 0.23
115154, 0.29
115155, 0.66
115156, 0.25
115157, 0.22
115158, 0.40
115159, 0.28
115160, 0.24
115161, 0.30
115162, 0.49
115163, 0.24
115164, 0.24
115165, 0.33
115166, 0.23
115167, 0.33
115168, 0.66
115169, 0.66
115170, 0.37
115171, 0.31
115172, 0.29
115173, 0.51
115174, 0.66
115175, 0.40
115176, 0.47
115177, 0.24
115178, 0.28
115179, 0.60
115180, 0.28
115181, 0.23
115182, 0.56
115183, 0.24
115184, 0.28
115185, 0.58
115186, 0.23
115187, 0.51
115188, 0.28
115189, 0.34
115190, 0.37
115191, 0.23
115192, 0.32
115193, 0.35
115194, 0.23
115195, 0.30
115196, 0.22
115197, 0.36
115198, 0.34
115199, 0.58
115200, 0.51
115201, 0.34
115202, 0.40
115203, 0.26
115204, 0.60
115205, 0.34
115206, 0.29
115207, 0.23
115208, 0.33
115209, 0.24
115210, 0.37
115211, 0.40
115212, 0.29
115213, 0.28
115214, 0.32
115215, 0.38
115216, 0.58
115217, 0.23
115218, 0.24
115219, 0.33
115220, 0.40
115221, 0.24
115222, 0.29
115223, 0.51
115224, 0.24
115225, 0.24
115226, 0.24
115227, 0.40
115228, 0.30
115229, 0.34
115230, 0.40
115231, 0.31
115232, 0.24
115233, 0.66
115234, 0.24
115235, 0.24
115236, 0.33
115237, 0.23
115238, 0.43
115239, 0.27
115240, 0.23
115241, 0.63
115242, 0.37
115243, 0.32
115244, 0.29
115245, 0.30
115246, 0.23
115247, 0.26
115248, 0.51
115249, 0.31
115250, 0.22
115251, 0.32
115252, 0.30
115253, 0.26
115254, 0.28
115255, 0.26
115256, 0.34
115257, 0.29
115258, 0.36
115259, 0.42
115260, 0.24
115261, 0.51
115262, 0.51
115263, 0.66
115264, 0.22
115265, 0.40
115266, 0.66
115267, 0.30
115268, 0.30
115269, 0.26
115270, 0.37
115271, 0.30
115272, 0.26
115273, 0.37
115274, 0.40
115275, 0.23
115276, 0.33
115277, 0.24
115278, 0.26
115279, 0.40
115280, 0.24
115281, 0.58
115282, 0.33
115283, 0.37
115284, 0.23
115285, 0.27
115286, 0.40
115287, 0.24
115288, 0.56
115289, 0.26
115290, 0.55
115291, 0.40
115292, 0.58
115293, 0.32
115294, 0.24
115295, 0.23
115296, 0.24
115297, 0.27
115298, 0.31
115299, 0.40
115300, 0.33
115301, 0.29
115302, 0.40
115303, 0.33
115304, 0.22
115305, 0.26
115306, 0.66
115307, 0.34
115308, 0.41
115309, 0.23
115310, 0.32
115311, 0.44
115312, 0.51
115313, 0.24
115314, 0.29
115315, 0.40
115316, 0.22
115317, 0.40
115318, 0.36
115319, 0.49
115320, 0.24
115321, 0.33
115322, 0.28
115323, 0.24
115324, 0.29
115325, 0.23
115326, 0.24
115327, 0.32
115328, 0.40
115329, 0.40
115330, 0.25
115331, 0.23
115332, 0.26
115333, 0.22
115334, 0.27
115335, 0.23
115336, 0.40
115337, 0.31
115338, 0.24
115339, 0.52
115340, 0.23
115341, 0.24
115342, 0.58
115343, 0.40
115344, 0.37
115345, 0.31
115346, 0.20
115347, 0.29
115348, 0.66
115349, 0.26
115350, 0.36
115351, 0.26
115352, 0.30
115353, 0.28
115354, 0.26
115355, 0.24
115356, 0.35
115357, 0.24
115358, 0.31
115359, 0.26
115360, 0.30
115361, 0.22
115362, 0.23
115363, 0.29
115364, 0.30
115365, 0.29
115366, 0.40
115367, 0.23
115368, 0.30
115369, 0.60
115370, 0.51
115371, 0.60
115372, 0.33
115373, 0.29
115374, 0.24
115375, 0.60
115376, 0.26
115377, 0.26
115378, 0.37
115379, 0.23
115380, 0.40
115381, 0.26
115382, 0.23
115383, 0.24
115384, 0.33
115385, 0.30
115386, 0.35
115387, 0.24
115388, 0.23
115389, 0.22
115390, 0.30
115391, 0.26
115392, 0.28
115393, 0.37
115394, 0.24
115395, 0.25
115396, 0.22
115397, 0.24
115398, 0.35
115399, 0.40
115400, 0.40
115401, 0.37
115402, 0.40
115403, 0.66
115404, 0.32
115405, 0.37
115406, 0.32
115407, 0.39
115408, 0.23
115409, 0.60
115410, 0.24
115411, 0.37
115412, 0.30
115413, 0.25
115414, 0.66
115415, 0.24
115416, 0.24
115417, 0.66
115418, 0.33
115419, 0.40
115420, 0.33
115421, 0.36
115422, 0.66
115423, 0.34
115424, 0.28
115425, 0.33
115426, 0.37
115427, 0.33
115428, 0.27
115429, 0.30
115430, 0.37
115431, 0.37
115432, 0.26
115433, 0.46
115434, 0.33
115435, 0.33
115436, 0.35
115437, 0.23
115438, 0.23
115439, 0.24
115440, 0.38
115441, 0.45
115442, 0.36
115443, 0.58
115444, 0.40
115445, 0.23
115446, 0.23
115447, 0.24
115448, 0.32
115449, 0.26
115450, 0.30
115451, 0.40
115452, 0.23
115453, 0.25
115454, 0.37
115455, 0.33
115456, 0.37
115457, 0.51
115458, 0.24
115459, 0.29
115460, 0.40
115461, 0.30
115462, 0.39
115463, 0.51
115464, 0.27
115465, 0.35
115466, 0.32
115467, 0.24
115468, 0.30
115469, 0.28
115470, 0.62
115471, 0.22
115472, 0.30
115473, 0.60
115474, 0.51
115475, 0.24
115476, 0.27
115477, 0.31
115478, 0.24
115479, 0.30
115480, 0.66
115481, 0.26
115482, 0.37
115483, 0.22
115484, 0.24
115485, 0.30
115486, 0.30
115487, 0.29
115488, 0.29
115489, 0.37
115490, 0.23
115491, 0.32
115492, 0.33
115493, 0.25
115494, 0.60
115495, 0.60
115496, 0.24
115497, 0.58
115498, 0.66
115499, 0.33
115500, 0.40
115501, 0.24
115502, 0.49
115503, 0.33
115504, 0.37
115505, 0.40
115506, 0.28
115507, 0.55
115508, 0.51
115509, 0.32
115510, 0.62
115511, 0.25
115512, 0.22
115513, 0.33
115514, 0.60
115515, 0.40
115516, 0.56
115517, 0.34
115518, 0.20
115519, 0.26
115520, 0.66
115521, 0.26
115522, 0.29
115523, 0.33
115524, 0.28
115525, 0.66
115526, 0.28
115527, 0.29
115528, 0.25
115529, 0.50
115530, 0.40
115531, 0.40
115532, 0.23
115533, 0.30
115534, 0.26
115535, 0.26
115536, 0.24
115537, 0.32
115538, 0.23
115539, 0.23
115540, 0.23
115541, 0.30
115542, 0.51
115543, 0.56
115544, 0.47
115545, 0.30
115546, 0.33
115547, 0.32
115548, 0.24
115549, 0.37
115550, 0.22
115551, 0.25
115552, 0.32
115553, 0.29
115554, 0.30
115555, 0.47
115556, 0.32
115557, 0.30
115558, 0.33
115559, 0.33
115560, 0.57
115561, 0.27
115562, 0.33
115563, 0.30
115564, 0.33
115565, 0.30
115566, 0.32
115567, 0.40
115568, 0.24
115569, 0.26
115570, 0.49
115571, 0.23
115572, 0.30
115573, 0.26
115574, 0.28
115575, 0.24
115576, 0.29
115577, 0.27
115578, 0.30
115579, 0.22
115580, 0.34
115581, 0.30
115582, 0.38
115583, 0.26
115584, 0.36
115585, 0.34
115586, 0.62
115587, 0.24
115588, 0.56
115589, 0.37
115590, 0.29
115591, 0.37
115592, 0.33
115593, 0.30
115594, 0.40
115595, 0.66
115596, 0.37
115597, 0.60
115598, 0.29
115599, 0.40
115600, 0.23
115601, 0.23
115602, 0.37
115603, 0.24
115604, 0.24
115605, 0.58
115606, 0.40
115607, 0.34
115608, 0.23
115609, 0.25
115610, 0.24
115611, 0.42
115612, 0.32
115613, 0.22
115614, 0.26
115615, 0.51
115616, 0.29
115617, 0.23
115618, 0.31
115619, 0.66
115620, 0.30
115621, 0.51
115622, 0.51
115623, 0.51
115624, 0.26
115625, 0.51
115626, 0.25
115627, 0.27
115628, 0.42
115629, 0.34
115630, 0.35
115631, 0.27
115632, 0.23
115633, 0.23
115634, 0.37
115635, 0.23
115636, 0.28
115637, 0.23
115638, 0.66
115639, 0.40
115640, 0.27
115641, 0.23
115642, 0.39
115643, 0.24
115644, 0.29
115645, 0.30
115646, 0.66
115647, 0.47
115648, 0.33
115649, 0.39
115650, 0.37
115651, 0.37
115652, 0.24
115653, 0.34
115654, 0.36
115655, 0.34
115656, 0.23
115657, 0.29
115658, 0.58
115659, 0.51
115660, 0.26
115661, 0.34
115662, 0.30
115663, 0.31
115664, 0.22
115665, 0.24
115666, 0.36
115667, 0.37
115668, 0.32
115669, 0.37
115670, 0.30
115671, 0.31
115672, 0.40
115673, 0.22
115674, 0.29
115675, 0.60
115676, 0.24
115677, 0.37
115678, 0.23
115679, 0.30
115680, 0.37
115681, 0.33
115682, 0.29
115683, 0.51
115684, 0.32
115685, 0.30
115686, 0.26
115687, 0.27
115688, 0.37
115689, 0.24
115690, 0.51
115691, 0.28
115692, 0.24
115693, 0.26
115694, 0.22
115695, 0.45
115696, 0.34
115697, 0.32
115698, 0.32
115699, 0.33
115700, 0.33
115701, 0.23
115702, 0.24
115703, 0.36
115704, 0.24
115705, 0.19
115706, 0.26
115707, 0.58
115708, 0.24
115709, 0.27
115710, 0.30
115711, 0.26
115712, 0.23
115713, 0.24
115714, 0.23
115715, 0.58
115716, 0.60
115717, 0.26
115718, 0.49
115719, 0.23
115720, 0.24
115721, 0.29
115722, 0.33
115723, 0.29
115724, 0.23
115725, 0.29
115726, 0.66
115727, 0.66
115728, 0.37
115729, 0.33
115730, 0.24
115731, 0.60
115732, 0.37
115733, 0.30
115734, 0.23
115735, 0.29
115736, 0.60
115737, 0.29
115738, 0.23
115739, 0.28
115740, 0.30
115741, 0.22
115742, 0.37
115743, 0.22
115744, 0.22
115745, 0.25
115746, 0.23
115747, 0.43
115748, 0.30
115749, 0.30
115750, 0.23
115751, 0.37
115752, 0.37
115753, 0.22
115754, 0.33
115755, 0.45
115756, 0.40
115757, 0.26
115758, 0.23
115759, 0.23
115760, 0.22
115761, 0.37
115762, 0.40
115763, 0.24
115764, 0.26
115765, 0.33
115766, 0.40
115767, 0.24
115768, 0.30
115769, 0.28
115770, 0.32
115771, 0.28
115772, 0.24
115773, 0.22
115774, 0.66
115775, 0.35
115776, 0.26
115777, 0.66
115778, 0.25
115779, 0.26
115780, 0.29
115781, 0.33
115782, 0.30
115783, 0.40
115784, 0.40
115785, 0.24
115786, 0.36
115787, 0.22
115788, 0.58
115789, 0.37
115790, 0.23
115791, 0.49
115792, 0.27
115793, 0.60
115794, 0.30
115795, 0.32
115796, 0.24
115797, 0.25
115798, 0.24
115799, 0.25
115800, 0.23
115801, 0.26
115802, 0.31
115803, 0.56
115804, 0.24
115805, 0.36
115806, 0.37
115807, 0.28
115808, 0.40
115809, 0.26
115810, 0.22
115811, 0.24
115812, 0.28
115813, 0.40
115814, 0.28
115815, 0.19
115816, 0.33
115817, 0.34
115818, 0.47
115819, 0.33
115820, 0.32
115821, 0.33
115822, 0.40
115823, 0.66
115824, 0.23
115825, 0.23
115826, 0.32
115827, 0.24
115828, 0.29
115829, 0.22
115830, 0.29
115831, 0.51
115832, 0.23
115833, 0.26
115834, 0.30
115835, 0.22
115836, 0.56
115837, 0.30
115838, 0.33
115839, 0.22
115840, 0.22
115841, 0.28
115842, 0.37
115843, 0.40
115844, 0.24
115845, 0.24
115846, 0.29
115847, 0.58
115848, 0.22
115849, 0.29
115850, 0.31
115851, 0.23
115852, 0.24
115853, 0.24
115854, 0.30
115855, 0.51
115856, 0.51
115857, 0.25
115858, 0.66
115859, 0.27
115860, 0.33
115861, 0.30
115862, 0.30
115863, 0.37
115864, 0.30
115865, 0.30
115866, 0.23
115867, 0.66
115868, 0.32
115869, 0.51
115870, 0.37
115871, 0.23
115872, 0.40
115873, 0.31
115874, 0.62
115875, 0.66
115876, 0.33
115877, 0.23
115878, 0.37
115879, 0.66
115880, 0.24
115881, 0.33
115882, 0.31
115883, 0.29
115884, 0.30
115885, 0.47
115886, 0.29
115887, 0.66
115888, 0.66
115889, 0.26
115890, 0.30
115891, 0.26
115892, 0.51
115893, 0.32
115894, 0.24
115895, 0.31
115896, 0.22
115897, 0.24
115898, 0.66
115899, 0.30
115900, 0.24
115901, 0.23
115902, 0.30
115903, 0.32
115904, 0.23
115905, 0.30
115906, 0.23
115907, 0.27
115908, 0.51
115909, 0.30
115910, 0.66
115911, 0.24
115912, 0.51
115913, 0.30
115914, 0.33
115915, 0.23
115916, 0.46
115917, 0.32
115918, 0.26
115919, 0.30
115920, 0.23
115921, 0.24
115922, 0.66
115923, 0.27
115924, 0.37
115925, 0.30
115926, 0.58
115927, 0.42
115928, 0.30
115929, 0.29
115930, 0.37
115931, 0.33
115932, 0.23
115933, 0.28
115934, 0.37
115935, 0.40
115936, 0.40
115937, 0.60
115938, 0.24
115939, 0.24
115940, 0.25
115941, 0.28
115942, 0.33
115943, 0.22
115944, 0.29
115945, 0.26
115946, 0.33
115947, 0.40
115948, 0.26
115949, 0.26
115950, 0.29
115951, 0.34
115952, 0.27
115953, 0.24
115954, 0.23
115955, 0.34
115956, 0.28
115957, 0.30
115958, 0.32
115959, 0.66
115960, 0.23
115961, 0.45
115962, 0.30
115963, 0.32
115964, 0.40
115965, 0.30
115966, 0.30
115967, 0.33
115968, 0.37
115969, 0.49
115970, 0.29
115971, 0.60
115972, 0.23
115973, 0.37
115974, 0.29
115975, 0.32
115976, 0.29
115977, 0.40
115978, 0.28
115979, 0.23
115980, 0.26
115981, 0.24
115982, 0.40
115983, 0.26
115984, 0.22
115985, 0.29
115986, 0.22
115987, 0.40
115988, 0.24
115989, 0.66
115990, 0.66
115991, 0.49
115992, 0.24
115993, 0.39
115994, 0.33
115995, 0.58
115996, 0.33
115997, 0.47
115998, 0.37
115999, 0.33
116000, 0.40
116001, 0.37
116002, 0.32
116003, 0.29
116004, 0.26
116005, 0.45
116006, 0.29
116007, 0.23
116008, 0.23
116009, 0.33
116010, 0.58
116011, 0.25
116012, 0.24
116013, 0.24
116014, 0.33
116015, 0.30
116016, 0.46
116017, 0.22
116018, 0.24
116019, 0.26
116020, 0.24
116021, 0.24
116022, 0.24
116023, 0.26
116024, 0.22
116025, 0.26
116026, 0.20
116027, 0.30
116028, 0.26
116029, 0.24
116030, 0.23
116031, 0.26
116032, 0.29
116033, 0.33
116034, 0.40
116035, 0.26
116036, 0.66
116037, 0.29
116038, 0.34
116039, 0.28
116040, 0.29
116041, 0.40
116042, 0.30
116043, 0.26
116044, 0.26
116045, 0.26
116046, 0.37
116047, 0.30
116048, 0.32
116049, 0.24
116050, 0.37
116051, 0.66
116052, 0.24
116053, 0.56
116054, 0.66
116055, 0.28
116056, 0.23
116057, 0.33
116058, 0.32
116059, 0.31
116060, 0.37
116061, 0.28
116062, 0.34
116063, 0.24
116064, 0.33
116065, 0.24
116066, 0.58
116067, 0.55
116068, 0.37
116069, 0.51
116070, 0.35
116071, 0.33
116072, 0.34
116073, 0.66
116074, 0.26
116075, 0.24
116076, 0.40
116077, 0.26
116078, 0.30
116079, 0.51
116080, 0.30
116081, 0.51
116082, 0.24
116083, 0.22
116084, 0.51
116085, 0.28
116086, 0.30
116087, 0.24
116088, 0.30
116089, 0.26
116090, 0.24
116091, 0.40
116092, 0.33
116093, 0.40
116094, 0.37
116095, 0.40
116096, 0.23
116097, 0.23
116098, 0.43
116099, 0.29
116100, 0.26
116101, 0.51
116102, 0.44
116103, 0.34
116104, 0.30
116105, 0.26
116106, 0.34
116107, 0.24
116108, 0.51
116109, 0.31
116110, 0.58
116111, 0.23
116112, 0.37
116113, 0.28
116114, 0.33
116115, 0.24
116116, 0.31
116117, 0.30
116118, 0.60
116119, 0.33
116120, 0.26
116121, 0.23
116122, 0.37
116123, 0.65
116124, 0.62
116125, 0.30
116126, 0.29
116127, 0.30
116128, 0.40
116129, 0.24
116130, 0.49
116131, 0.51
116132, 0.37
116133, 0.24
116134, 0.49
116135, 0.24
116136, 0.24
116137, 0.24
116138, 0.66
116139, 0.58
116140, 0.27
116141, 0.37
116142, 0.29
116143, 0.27
116144, 0.29
116145, 0.37
116146, 0.51
116147, 0.29
116148, 0.30
116149, 0.24
116150, 0.34
116151, 0.26
116152, 0.30
116153, 0.22
116154, 0.65
116155, 0.40
116156, 0.51
116157, 0.24
116158, 0.39
116159, 0.23
116160, 0.40
116161, 0.24
116162, 0.51
116163, 0.23
116164, 0.23
116165, 0.36
116166, 0.24
116167, 0.33
116168, 0.40
116169, 0.33
116170, 0.57
116171, 0.24
116172, 0.24
116173, 0.33
116174, 0.32
116175, 0.34
116176, 0.24
116177, 0.28
116178, 0.37
116179, 0.26
116180, 0.66
116181, 0.34
116182, 0.40
116183, 0.30
116184, 0.24
116185, 0.32
116186, 0.49
116187, 0.40
116188, 0.51
116189, 0.23
116190, 0.31
116191, 0.27
116192, 0.35
116193, 0.60
116194, 0.26
116195, 0.24
116196, 0.40
116197, 0.22
116198, 0.27
116199, 0.30
116200, 0.26
116201, 0.23
116202, 0.29
116203, 0.33
116204, 0.36
116205, 0.30
116206, 0.23
116207, 0.37
116208, 0.33
116209, 0.38
116210, 0.26
116211, 0.37
116212, 0.24
116213, 0.30
116214, 0.40
116215, 0.22
116216, 0.26
116217, 0.37
116218, 0.29
116219, 0.23
116220, 0.37
116221, 0.60
116222, 0.40
116223, 0.33
116224, 0.26
116225, 0.33
116226, 0.51
116227, 0.27
116228, 0.26
116229, 0.51
116230, 0.24
116231, 0.29
116232, 0.47
116233, 0.26
116234, 0.29
116235, 0.28
116236, 0.24
116237, 0.22
116238, 0.37
116239, 0.28
116240, 0.52
116241, 0.29
116242, 0.37
116243, 0.24
116244, 0.49
116245, 0.33
116246, 0.40
116247, 0.29
116248, 0.33
116249, 0.56
116250, 0.47
116251, 0.30
116252, 0.66
116253, 0.30
116254, 0.40
116255, 0.30
116256, 0.40
116257, 0.39
116258, 0.33
116259, 0.24
116260, 0.30
116261, 0.31
116262, 0.30
116263, 0.30
116264, 0.25
116265, 0.33
116266, 0.40
116267, 0.24
116268, 0.29
116269, 0.27
116270, 0.27
116271, 0.23
116272, 0.44
116273, 0.22
116274, 0.40
116275, 0.24
116276, 0.30
116277, 0.40
116278, 0.29
116279, 0.37
116280, 0.33
116281, 0.40
116282, 0.36
116283, 0.30
116284, 0.26
116285, 0.43
116286, 0.37
116287, 0.26
116288, 0.24
116289, 0.34
116290, 0.25
116291, 0.28
116292, 0.29
116293, 0.24
116294, 0.40
116295, 0.66
116296, 0.26
116297, 0.30
116298, 0.26
116299, 0.26
116300, 0.29
116301, 0.43
116302, 0.40
116303, 0.26
116304, 0.66
116305, 0.24
116306, 0.32
116307, 0.32
116308, 0.39
116309, 0.58
116310, 0.22
116311, 0.22
116312, 0.37
116313, 0.66
116314, 0.24
116315, 0.28
116316, 0.29
116317, 0.24
116318, 0.26
116319, 0.55
116320, 0.66
116321, 0.36
116322, 0.28
116323, 0.31
116324, 0.23
116325, 0.31
116326, 0.30
116327, 0.30
116328, 0.30
116329, 0.29
116330, 0.30
116331, 0.60
116332, 0.27
116333, 0.66
116334, 0.24
116335, 0.28
116336, 0.33
116337, 0.24
116338, 0.24
116339, 0.40
116340, 0.33
116341, 0.36
116342, 0.23
116343, 0.66
116344, 0.26
116345, 0.66
116346, 0.32
116347, 0.30
116348, 0.26
116349, 0.24
116350, 0.24
116351, 0.26
116352, 0.33
116353, 0.66
116354, 0.26
116355, 0.24
116356, 0.44
116357, 0.33
116358, 0.51
116359, 0.28
116360, 0.24
116361, 0.37
116362, 0.37
116363, 0.24
116364, 0.26
116365, 0.33
116366, 0.56
116367, 0.66
116368, 0.19
116369, 0.51
116370, 0.30
116371, 0.49
116372, 0.40
116373, 0.26
116374, 0.30
116375, 0.22
116376, 0.58
116377, 0.40
116378, 0.35
116379, 0.51
116380, 0.27
116381, 0.29
116382, 0.32
116383, 0.30
116384, 0.29
116385, 0.40
116386, 0.29
116387, 0.24
116388, 0.51
116389, 0.26
116390, 0.29
116391, 0.40
116392, 0.22
116393, 0.23
116394, 0.34
116395, 0.40
116396, 0.31
116397, 0.24
116398, 0.29
116399, 0.23
116400, 0.33
116401, 0.47
116402, 0.23
116403, 0.26
116404, 0.24
116405, 0.29
116406, 0.26
116407, 0.66
116408, 0.34
116409, 0.24
116410, 0.29
116411, 0.40
116412, 0.29
116413, 0.29
116414, 0.24
116415, 0.66
116416, 0.31
116417, 0.32
116418, 0.24
116419, 0.23
116420, 0.46
116421, 0.23
116422, 0.23
116423, 0.30
116424, 0.36
116425, 0.40
116426, 0.31
116427, 0.29
116428, 0.23
116429, 0.33
116430, 0.56
116431, 0.25
116432, 0.51
116433, 0.48
116434, 0.60
116435, 0.23
116436, 0.40
116437, 0.23
116438, 0.24
116439, 0.56
116440, 0.28
116441, 0.24
116442, 0.37
116443, 0.29
116444, 0.32
116445, 0.23
116446, 0.29
116447, 0.26
116448, 0.25
116449, 0.66
116450, 0.24
116451, 0.34
116452, 0.66
116453, 0.35
116454, 0.32
116455, 0.28
116456, 0.30
116457, 0.24
116458, 0.60
116459, 0.23
116460, 0.24
116461, 0.23
116462, 0.26
116463, 0.51
116464, 0.30
116465, 0.24
116466, 0.66
116467, 0.33
116468, 0.28
116469, 0.24
116470, 0.24
116471, 0.33
116472, 0.40
116473, 0.47
116474, 0.26
116475, 0.37
116476, 0.29
116477, 0.24
116478, 0.30
116479, 0.23
116480, 0.58
116481, 0.66
116482, 0.29
116483, 0.40
116484, 0.36
116485, 0.33
116486, 0.24
116487, 0.24
116488, 0.34
116489, 0.34
116490, 0.26
116491, 0.23
116492, 0.37
116493, 0.29
116494, 0.25
116495, 0.34
116496, 0.24
116497, 0.52
116498, 0.34
116499, 0.27
116500, 0.30
116501, 0.23
116502, 0.55
116503, 0.32
116504, 0.26
116505, 0.37
116506, 0.66
116507, 0.37
116508, 0.30
116509, 0.66
116510, 0.33
116511, 0.32
116512, 0.37
116513, 0.35
116514, 0.32
116515, 0.29
116516, 0.24
116517, 0.28
116518, 0.43
116519, 0.66
116520, 0.58
116521, 0.26
116522, 0.40
116523, 0.30
116524, 0.32
116525, 0.26
116526, 0.26
116527, 0.29
116528, 0.51
116529, 0.26
116530, 0.28
116531, 0.30
116532, 0.25
116533, 0.32
116534, 0.33
116535, 0.30
116536, 0.24
116537, 0.26
116538, 0.30
116539, 0.29
116540, 0.33
116541, 0.24
116542, 0.40
116543, 0.32
116544, 0.27
116545, 0.51
116546, 0.33
116547, 0.51
116548, 0.61
116549, 0.24
116550, 0.23
116551, 0.47
116552, 0.51
116553, 0.40
116554, 0.40
116555, 0.37
116556, 0.66
116557, 0.37
116558, 0.26
116559, 0.29
116560, 0.30
116561, 0.23
116562, 0.31
116563, 0.30
116564, 0.29
116565, 0.66
116566, 0.33
116567, 0.22
116568, 0.22
116569, 0.32
116570, 0.37
116571, 0.33
116572, 0.22
116573, 0.32
116574, 0.58
116575, 0.26
116576, 0.40
116577, 0.37
116578, 0.37
116579, 0.66
116580, 0.28
116581, 0.58
116582, 0.31
116583, 0.66
116584, 0.58
116585, 0.26
116586, 0.26
116587, 0.29
116588, 0.40
116589, 0.29
116590, 0.24
116591, 0.33
116592, 0.30
116593, 0.33
116594, 0.30
116595, 0.24
116596, 0.36
116597, 0.24
116598, 0.66
116599, 0.29
116600, 0.23
116601, 0.34
116602, 0.37
116603, 0.37
116604, 0.51
116605, 0.23
116606, 0.31
116607, 0.26
116608, 0.26
116609, 0.24
116610, 0.66
116611, 0.33
116612, 0.33
